ds,y
2018-09-17,52.032718658447266
2018-09-18,52.11869430541992
2018-09-19,52.149742126464844
2018-09-20,52.54616165161133
2018-09-21,51.980186462402344
2018-09-24,52.727664947509766
2018-09-25,53.0620002746582
2018-09-26,52.6392936706543
2018-09-27,53.72113037109375
2018-09-28,53.90980529785156
2018-10-01,54.272796630859375
2018-10-02,54.75519943237305
2018-10-03,55.42148208618164
2018-10-04,54.4471321105957
2018-10-05,53.563514709472656
2018-10-08,53.4393424987793
2018-10-09,54.179649353027344
2018-10-10,51.66972351074219
2018-10-11,51.21358871459961
2018-10-12,53.04290008544922
2018-10-15,51.90853500366211
2018-10-16,53.052459716796875
2018-10-17,52.82319259643555
2018-10-18,51.58853530883789
2018-10-19,52.37422561645508
2018-10-22,52.6942253112793
2018-10-23,53.19095993041992
2018-10-24,51.36643981933594
2018-10-25,52.49124526977539
2018-10-26,51.655399322509766
2018-10-29,50.685813903808594
2018-10-30,50.9389533996582
2018-10-31,52.266754150390625
2018-11-01,53.06916046142578
2018-11-02,49.54905319213867
2018-11-05,48.1424446105957
2018-11-06,48.66305923461914
2018-11-07,50.1389274597168
2018-11-08,49.9639892578125
2018-11-09,49.000606536865234
2018-11-12,46.5322380065918
2018-11-13,46.067325592041016
2018-11-14,44.76603698730469
2018-11-15,45.870819091796875
2018-11-16,46.37887191772461
2018-11-19,44.54077911376953
2018-11-20,42.4127082824707
2018-11-21,42.36479187011719
2018-11-23,41.28876876831055
2018-11-26,41.84714126586914
2018-11-27,41.75607681274414
2018-11-28,43.3617057800293
2018-11-29,43.02860641479492
2018-11-30,42.796146392822266
2018-12-03,44.29155349731445
2018-12-04,42.34321594238281
2018-12-06,41.87112045288086
2018-12-07,40.37811279296875
2018-12-10,40.64411163330078
2018-12-11,40.41166305541992
2018-12-12,40.524288177490234
2018-12-13,40.9676399230957
2018-12-14,39.656768798828125
2018-12-17,39.28771209716797
2018-12-18,39.79817199707031
2018-12-19,38.55678176879883
2018-12-20,37.58382797241211
2018-12-21,36.121986389160156
2018-12-24,35.18735885620117
2018-12-26,37.6652946472168
2018-12-27,37.42086410522461
2018-12-28,37.44002914428711
2018-12-31,37.801902770996094
2019-01-02,37.84505081176758
2019-01-03,34.075408935546875
2019-01-04,35.53004837036133
2019-01-07,35.450965881347656
2019-01-08,36.126766204833984
2019-01-09,36.74026107788086
2019-01-10,36.857696533203125
2019-01-11,36.495826721191406
2019-01-14,35.94702911376953
2019-01-15,36.6827507019043
2019-01-16,37.130897521972656
2019-01-17,37.35136795043945
2019-01-18,37.58142852783203
2019-01-22,36.73787307739258
2019-01-23,36.886451721191406
2019-01-24,36.59408950805664
2019-01-25,37.80669021606445
2019-01-28,37.45681381225586
2019-01-29,37.06857681274414
2019-01-30,39.601646423339844
2019-01-31,39.8868408203125
2019-02-01,39.9060173034668
2019-02-04,41.03953552246094
2019-02-05,41.741695404052734
2019-02-06,41.75607681274414
2019-02-07,40.965240478515625
2019-02-08,41.01338577270508
2019-02-11,40.77751159667969
2019-02-12,41.128902435302734
2019-02-13,40.95802307128906
2019-02-14,41.10725021362305
2019-02-15,41.015785217285156
2019-02-19,41.13852310180664
2019-02-20,41.403263092041016
2019-02-21,41.16981887817383
2019-02-22,41.629512786865234
2019-02-25,41.9327507019043
2019-02-26,41.956825256347656
2019-02-27,42.086788177490234
2019-02-28,41.67282485961914
2019-03-01,42.11085510253906
2019-03-04,42.322654724121094
2019-03-05,42.245628356933594
2019-03-06,42.00255584716797
2019-03-07,41.516387939453125
2019-03-08,41.61506652832031
2019-03-11,43.05670928955078
2019-03-12,43.540462493896484
2019-03-13,43.733009338378906
2019-03-14,44.21916198730469
2019-03-15,44.794376373291016
2019-03-18,45.25167465209961
2019-03-19,44.89305877685547
2019-03-20,45.28535842895508
2019-03-21,46.95322799682617
2019-03-22,45.98090362548828
2019-03-25,45.424949645996094
2019-03-26,44.95562744140625
2019-03-27,45.35997009277344
2019-03-28,45.42013931274414
2019-03-29,45.716163635253906
2019-04-01,46.02663803100586
2019-04-02,46.695716857910156
2019-04-03,47.01580810546875
2019-04-04,47.09763717651367
2019-04-05,47.41292190551758
2019-04-08,48.15901184082031
2019-04-09,48.01460266113281
2019-04-10,48.2841682434082
2019-04-11,47.88223648071289
2019-04-12,47.86298370361328
2019-04-15,47.949623107910156
2019-04-16,47.95444107055664
2019-04-17,48.888248443603516
2019-04-18,49.06394958496094
2019-04-22,49.22520065307617
2019-04-23,49.93518829345703
2019-04-24,49.85817337036133
2019-04-25,49.40571212768555
2019-04-26,49.16984558105469
2019-04-29,49.24445724487305
2019-04-30,48.29619216918945
2019-05-01,50.66684341430664
2019-05-02,50.33711624145508
2019-05-03,50.96287155151367
2019-05-06,50.175865173339844
2019-05-07,48.82328414916992
2019-05-08,48.83290481567383
2019-05-09,48.30823516845703
2019-05-10,47.63899230957031
2019-05-13,44.870243072509766
2019-05-14,45.58053970336914
2019-05-15,46.12656784057617
2019-05-16,45.92362594604492
2019-05-17,45.662696838378906
2019-05-20,44.234825134277344
2019-05-21,45.082847595214844
2019-05-22,44.15992736816406
2019-05-23,43.4061393737793
2019-05-24,43.23942565917969
2019-05-28,43.060646057128906
2019-05-29,42.855289459228516
2019-05-30,43.07755661010742
2019-05-31,42.29719161987305
2019-06-03,41.86955261230469
2019-06-04,43.401302337646484
2019-06-05,44.101951599121094
2019-06-06,44.74943923950195
2019-06-07,45.940528869628906
2019-06-10,46.52762985229492
2019-06-11,47.066402435302734
2019-06-12,46.91660690307617
2019-06-13,46.90694046020508
2019-06-14,46.5662841796875
2019-06-17,46.84412384033203
2019-06-18,47.945823669433594
2019-06-19,47.80570602416992
2019-06-20,48.189849853515625
2019-06-21,48.02555847167969
2019-06-24,47.977237701416016
2019-06-25,47.25002670288086
2019-06-26,48.27198791503906
2019-06-27,48.25749969482422
2019-06-28,47.817779541015625
2019-07-01,48.69479751586914
2019-07-02,48.979881286621094
2019-07-03,49.38577651977539
2019-07-05,49.342281341552734
2019-07-08,48.32514953613281
2019-07-09,48.61989212036133
2019-07-10,49.10067367553711
2019-07-11,48.74311447143555
2019-07-12,49.11759567260742
2019-07-15,49.57905578613281
2019-07-16,49.40752029418945
2019-07-17,49.12968063354492
2019-07-18,49.687782287597656
2019-07-19,48.94606018066406
2019-07-22,50.064674377441406
2019-07-23,50.45606994628906
2019-07-24,50.41498565673828
2019-07-25,50.016353607177734
2019-07-26,50.1903076171875
2019-07-29,50.65901565551758
2019-07-30,50.44157409667969
2019-07-31,51.47079086303711
2019-08-01,50.35700607299805
2019-08-02,49.29154586791992
2019-08-05,46.711246490478516
2019-08-06,47.59551239013672
2019-08-07,48.088375091552734
2019-08-08,49.14900588989258
2019-08-09,48.743995666503906
2019-08-12,48.62031173706055
2019-08-13,50.6793098449707
2019-08-14,49.170833587646484
2019-08-15,48.9258918762207
2019-08-16,50.08027267456055
2019-08-19,51.01398468017578
2019-08-20,51.01641082763672
2019-08-21,51.5693473815918
2019-08-22,51.52569580078125
2019-08-23,49.14414978027344
2019-08-26,50.077857971191406
2019-08-27,49.512786865234375
2019-08-28,49.84503173828125
2019-08-29,50.68900680541992
2019-08-30,50.62352752685547
2019-09-03,49.886268615722656
2019-09-04,50.732666015625
2019-09-05,51.72456359863281
2019-09-06,51.7197151184082
2019-09-09,51.94039535522461
2019-09-10,52.55397415161133
2019-09-11,54.224937438964844
2019-09-12,54.103668212890625
2019-09-13,53.05113983154297
2019-09-16,53.33003616333008
2019-09-17,53.5240592956543
2019-09-18,54.026084899902344
2019-09-19,53.58711242675781
2019-09-20,52.80377960205078
2019-09-23,53.04387283325195
2019-09-24,52.791629791259766
2019-09-25,53.60408020019531
2019-09-26,53.327613830566406
2019-09-27,53.06812286376953
2019-09-30,54.31709671020508
2019-10-01,54.46745300292969
2019-10-02,53.10206985473633
2019-10-03,53.55316162109375
2019-10-04,55.054351806640625
2019-10-07,55.06648635864258
2019-10-08,54.42137908935547
2019-10-09,55.059200286865234
2019-10-10,55.80131149291992
2019-10-11,57.28553009033203
2019-10-14,57.20307922363281
2019-10-15,57.06969451904297
2019-10-16,56.839298248291016
2019-10-17,57.05998611450195
2019-10-18,57.33403778076172
2019-10-21,58.32835388183594
2019-10-22,58.19498825073242
2019-10-23,58.975894927978516
2019-10-24,59.072898864746094
2019-10-25,59.80046081542969
2019-10-28,60.39947509765625
2019-10-29,59.002567291259766
2019-10-30,58.995304107666016
2019-10-31,60.32915115356445
2019-11-01,62.041343688964844
2019-11-04,62.44877624511719
2019-11-05,62.359046936035156
2019-11-06,62.3857307434082
2019-11-07,63.10573959350586
2019-11-08,63.27842712402344
2019-11-11,63.779544830322266
2019-11-12,63.72113800048828
2019-11-13,64.33170318603516
2019-11-14,63.88656997680664
2019-11-15,64.64549255371094
2019-11-18,64.97144317626953
2019-11-19,64.7744140625
2019-11-20,64.02033996582031
2019-11-21,63.733299255371094
2019-11-22,63.6773681640625
2019-11-25,64.79386138916016
2019-11-26,64.28791046142578
2019-11-27,65.15144348144531
2019-11-29,65.00791931152344
2019-12-02,64.25628662109375
2019-12-03,63.110599517822266
2019-12-04,63.667633056640625
2019-12-05,64.6016845703125
2019-12-06,65.84956359863281
2019-12-09,64.92765045166016
2019-12-10,65.30712890625
2019-12-11,65.8641586303711
2019-12-12,66.0320053100586
2019-12-13,66.92958068847656
2019-12-16,68.07528686523438
2019-12-17,68.20906829833984
2019-12-18,68.04608154296875
2019-12-19,68.11421203613281
2019-12-20,67.97312927246094
2019-12-23,69.08231353759766
2019-12-24,69.14799499511719
2019-12-26,70.5199203491211
2019-12-27,70.49315643310547
2019-12-30,70.91155242919922
2019-12-31,71.42965698242188
2020-01-02,73.05941772460938
2020-01-03,72.3491439819336
2020-01-06,72.9256362915039
2020-01-07,72.58267974853516
2020-01-08,73.750244140625
2020-01-09,75.3167724609375
2020-01-10,75.48702239990234
2020-01-13,77.0997543334961
2020-01-14,76.05866241455078
2020-01-15,75.73273468017578
2020-01-16,76.6813735961914
2020-01-17,77.53032684326172
2020-01-21,77.00489044189453
2020-01-22,77.2797622680664
2020-01-23,77.65194702148438
2020-01-24,77.42814636230469
2020-01-27,75.15135192871094
2020-01-28,77.27733612060547
2020-01-29,78.89492797851562
2020-01-30,78.78059387207031
2020-01-31,75.28758239746094
2020-02-03,75.08080291748047
2020-02-04,77.55950927734375
2020-02-05,78.19195556640625
2020-02-06,79.10655975341797
2020-02-07,78.03130340576172
2020-02-10,78.40189361572266
2020-02-11,77.92888641357422
2020-02-12,79.77951049804688
2020-02-13,79.2114028930664
2020-02-14,79.23090362548828
2020-02-18,77.7801513671875
2020-02-19,78.9066162109375
2020-02-20,78.09712982177734
2020-02-21,76.32939910888672
2020-02-24,72.7037124633789
2020-02-25,70.2410659790039
2020-02-26,71.35535430908203
2020-02-27,66.69098663330078
2020-02-28,66.6519775390625
2020-03-02,72.85731506347656
2020-03-03,70.54341125488281
2020-03-04,73.8155517578125
2020-03-05,71.42119598388672
2020-03-06,70.47271728515625
2020-03-09,64.89889526367188
2020-03-10,69.57300567626953
2020-03-11,67.15670776367188
2020-03-12,60.524658203125
2020-03-13,67.77601623535156
2020-03-16,59.05683135986328
2020-03-17,61.653564453125
2020-03-18,60.14429473876953
2020-03-19,59.683467864990234
2020-03-20,55.89442443847656
2020-03-23,54.706993103027344
2020-03-24,60.19549560546875
2020-03-25,59.86390686035156
2020-03-26,63.01411056518555
2020-03-27,60.405181884765625
2020-03-30,62.1290283203125
2020-03-31,62.002235412597656
2020-04-01,58.73986053466797
2020-04-02,59.72003173828125
2020-04-03,58.861778259277344
2020-04-06,63.99674606323242
2020-04-07,63.25550842285156
2020-04-08,64.87450408935547
2020-04-09,65.3426284790039
2020-04-13,66.62516021728516
2020-04-14,69.98994445800781
2020-04-15,69.35112762451172
2020-04-16,69.90214538574219
2020-04-17,68.95366668701172
2020-04-20,67.52243041992188
2020-04-21,65.4352798461914
2020-04-22,67.320068359375
2020-04-23,67.05915069580078
2020-04-24,68.99513244628906
2020-04-27,69.04390716552734
2020-04-28,67.92474365234375
2020-04-29,70.15574645996094
2020-04-30,71.6357650756836
2020-05-01,70.48246765136719
2020-05-04,71.47972106933594
2020-05-05,72.55254364013672
2020-05-06,73.30109405517578
2020-05-07,74.05938720703125
2020-05-08,75.8221206665039
2020-05-11,77.01519775390625
2020-05-12,76.13506317138672
2020-05-13,75.2157974243164
2020-05-14,75.67787170410156
2020-05-15,75.23046112060547
2020-05-18,77.00297546386719
2020-05-19,76.55802154541016
2020-05-20,78.04694366455078
2020-05-21,77.46504974365234
2020-05-22,77.96380615234375
2020-05-26,77.43571472167969
2020-05-27,77.7730941772461
2020-05-28,77.80734252929688
2020-05-29,77.73152923583984
2020-06-01,78.68748474121094
2020-06-02,79.0517578125
2020-06-03,79.48695373535156
2020-06-04,78.80237579345703
2020-06-05,81.04676818847656
2020-06-08,81.52595520019531
2020-06-09,84.10037231445312
2020-06-10,86.26407623291016
2020-06-11,82.12248229980469
2020-06-12,82.83147430419922
2020-06-15,83.85589599609375
2020-06-16,86.0782699584961
2020-06-17,85.95846557617188
2020-06-18,85.99269104003906
2020-06-19,85.50128173828125
2020-06-22,87.73831176757812
2020-06-23,89.61105346679688
2020-06-24,88.02925872802734
2020-06-25,89.19788360595703
2020-06-26,86.45722198486328
2020-06-29,88.44975280761719
2020-06-30,89.1881103515625
2020-07-01,89.01940155029297
2020-07-02,89.01940155029297
2020-07-06,91.40068054199219
2020-07-07,91.11709594726562
2020-07-08,93.23921203613281
2020-07-09,93.64016723632812
2020-07-10,93.80397033691406
2020-07-13,93.37124633789062
2020-07-14,94.91637420654297
2020-07-15,95.56916809082031
2020-07-16,94.39319610595703
2020-07-17,94.2024917602539
2020-07-20,96.1877212524414
2020-07-21,94.86015319824219
2020-07-22,95.12664794921875
2020-07-23,90.79681396484375
2020-07-24,90.57189178466797
2020-07-27,92.71846771240234
2020-07-28,91.19532775878906
2020-07-29,92.94340515136719
2020-07-30,94.06803131103516
2020-07-31,103.9158935546875
2020-08-03,106.5343246459961
2020-08-04,107.24576568603516
2020-08-05,107.6344985961914
2020-08-06,111.3897705078125
2020-08-07,108.85726928710938
2020-08-10,110.43948364257812
2020-08-11,107.15501403808594
2020-08-12,110.71623229980469
2020-08-13,112.67564392089844
2020-08-14,112.57523345947266
2020-08-17,112.28131103515625
2020-08-18,113.21693420410156
2020-08-19,113.3589859008789
2020-08-20,115.8743896484375
2020-08-21,121.8456802368164
2020-08-24,123.30296325683594
2020-08-25,122.29143524169922
2020-08-26,123.9544677734375
2020-08-27,122.47267150878906
2020-08-28,122.27429962158203
2020-08-31,126.42088317871094
2020-09-01,131.45654296875
2020-09-02,128.7329864501953
2020-09-03,118.42650604248047
2020-09-04,118.50487518310547
2020-09-08,110.53009796142578
2020-09-09,114.93875885009766
2020-09-10,111.18649291992188
2020-09-11,109.72673797607422
2020-09-14,113.0185317993164
2020-09-15,113.19488525390625
2020-09-16,109.85409545898438
2020-09-17,108.10041809082031
2020-09-18,104.67147064208984
2020-09-21,107.84571075439453
2020-09-22,109.54060363769531
2020-09-23,104.94580841064453
2020-09-24,106.02345275878906
2020-09-25,110.00105285644531
2020-09-28,112.62666320800781
2020-09-29,111.77432250976562
2020-09-30,113.45939636230469
2020-10-01,114.41951751708984
2020-10-02,110.72603607177734
2020-10-05,114.1353988647461
2020-10-06,110.86319732666016
2020-10-07,112.7442398071289
2020-10-08,112.63645935058594
2020-10-09,114.59587097167969
2020-10-12,121.87505340576172
2020-10-13,118.64203643798828
2020-10-14,118.73021697998047
2020-10-15,118.25994873046875
2020-10-16,116.604248046875
2020-10-19,113.62596130371094
2020-10-20,115.1249008178711
2020-10-21,114.49788665771484
2020-10-22,113.40062713623047
2020-10-23,112.70501708984375
2020-10-26,112.7148208618164
2020-10-27,114.23336791992188
2020-10-28,108.94296264648438
2020-10-29,112.97935485839844
2020-10-30,106.65048217773438
2020-11-02,106.56229400634766
2020-11-03,108.19840240478516
2020-11-04,112.61685180664062
2020-11-05,116.61406707763672
2020-11-06,116.48157501220703
2020-11-09,114.15565490722656
2020-11-10,113.81217956542969
2020-11-11,117.26667022705078
2020-11-12,116.99188995361328
2020-11-13,117.04096984863281
2020-11-16,118.06159210205078
2020-11-17,117.16854095458984
2020-11-18,115.83384704589844
2020-11-19,116.43248748779297
2020-11-20,115.15666961669922
2020-11-23,111.73161315917969
2020-11-24,113.02705383300781
2020-11-25,113.87104034423828
2020-11-27,114.4206314086914
2020-11-30,116.83487701416016
2020-12-01,120.43658447265625
2020-12-02,120.78987884521484
2020-12-03,120.65250396728516
2020-12-04,119.9753189086914
2020-12-07,121.4474105834961
2020-12-08,122.0656967163086
2020-12-09,119.51408386230469
2020-12-10,120.94690704345703
2020-12-11,120.13236236572266
2020-12-14,119.51408386230469
2020-12-15,125.50057220458984
2020-12-16,125.43186950683594
2020-12-17,126.30531311035156
2020-12-18,124.30327606201172
2020-12-21,125.84404754638672
2020-12-22,129.4261474609375
2020-12-23,128.52328491210938
2020-12-24,129.51446533203125
2020-12-28,134.14663696289062
2020-12-29,132.3605499267578
2020-12-30,131.2318878173828
2020-12-31,130.22105407714844
2021-01-04,127.0020980834961
2021-01-05,128.57232666015625
2021-01-06,124.24436950683594
2021-01-07,128.48399353027344
2021-01-08,129.59298706054688
2021-01-11,126.58012390136719
2021-01-12,126.4034423828125
2021-01-13,128.45457458496094
2021-01-14,126.51138305664062
2021-01-15,124.77432250976562
2021-01-19,125.45149230957031
2021-01-20,129.57334899902344
2021-01-21,134.32330322265625
2021-01-22,136.48236083984375
2021-01-25,140.26072692871094
2021-01-26,140.4962615966797
2021-01-27,139.41673278808594
2021-01-28,134.53916931152344
2021-01-29,129.50465393066406
2021-02-01,131.6440887451172
2021-02-02,132.47828674316406
2021-02-03,131.44778442382812
2021-02-04,134.83363342285156
2021-02-05,134.41590881347656
2021-02-08,134.56332397460938
2021-02-09,133.6787567138672
2021-02-10,133.06936645507812
2021-02-11,132.81381225585938
2021-02-12,133.04971313476562
2021-02-16,130.9071044921875
2021-02-17,128.5973663330078
2021-02-18,127.48674774169922
2021-02-19,127.64397430419922
2021-02-22,123.84034729003906
2021-02-23,123.7027359008789
2021-02-24,123.20146942138672
2021-02-25,118.91620635986328
2021-02-26,119.18156433105469
2021-03-01,125.59963989257812
2021-03-02,122.97542572021484
2021-03-03,119.96784973144531
2021-03-04,118.0709457397461
2021-03-05,119.33882904052734
2021-03-08,114.36557006835938
2021-03-09,119.01449584960938
2021-03-10,117.92351531982422
2021-03-11,119.86957550048828
2021-03-12,118.95551300048828
2021-03-15,121.8647689819336
2021-03-16,123.4177017211914
2021-03-17,122.62157440185547
2021-03-18,118.46409606933594
2021-03-19,117.93334197998047
2021-03-22,121.27506256103516
2021-03-23,120.43962860107422
2021-03-24,118.03163146972656
2021-03-25,118.52306365966797
2021-03-26,119.13243865966797
2021-03-29,119.30935668945312
2021-03-30,117.84487915039062
2021-03-31,120.05630493164062
2021-04-01,120.89175415039062
2021-04-05,123.74205780029297
2021-04-06,124.0467300415039
2021-04-07,125.707763671875
2021-04-08,128.1255645751953
2021-04-09,130.7203369140625
2021-04-12,128.99050903320312
2021-04-13,132.12582397460938
2021-04-14,129.7669677734375
2021-04-15,132.1946258544922
2021-04-16,131.86048889160156
2021-04-19,132.52879333496094
2021-04-20,130.82847595214844
2021-04-21,131.21176147460938
2021-04-22,129.6785125732422
2021-04-23,132.01771545410156
2021-04-26,132.4108428955078
2021-04-27,132.0865478515625
2021-04-28,131.29039001464844
2021-04-29,131.19212341308594
2021-04-30,129.20675659179688
2021-05-03,130.26821899414062
2021-05-04,125.65862274169922
2021-05-05,125.90434265136719
2021-05-06,127.51625061035156
2021-05-07,128.195556640625
2021-05-10,124.88752746582031
2021-05-11,123.96208190917969
2021-05-12,120.87065124511719
2021-05-13,123.03662872314453
2021-05-14,125.4782485961914
2021-05-17,124.31649780273438
2021-05-18,122.91848754882812
2021-05-19,122.76094818115234
2021-05-20,125.34040832519531
2021-05-21,123.48950958251953
2021-05-24,125.13367462158203
2021-05-25,124.93675994873047
2021-05-26,124.88752746582031
2021-05-27,123.3418197631836
2021-05-28,122.68218994140625
2021-06-01,122.35729217529297
2021-06-02,123.12522888183594
2021-06-03,121.62873077392578
2021-06-04,123.9423828125
2021-06-07,123.95223236083984
2021-06-08,124.77923583984375
2021-06-09,125.16319274902344
2021-06-10,124.15898132324219
2021-06-11,125.37979125976562
2021-06-14,128.46136474609375
2021-06-15,127.6343765258789
2021-06-16,128.13645935058594
2021-06-17,129.7510986328125
2021-06-18,128.44171142578125
2021-06-21,130.2532196044922
2021-06-22,131.9071807861328
2021-06-23,131.63156127929688
2021-06-24,131.34605407714844
2021-06-25,131.05067443847656
2021-06-28,132.69485473632812
2021-06-29,134.2208709716797
2021-06-30,134.8411102294922
2021-07-01,135.1463165283203
2021-07-02,137.7947235107422
2021-07-06,139.82284545898438
2021-07-07,142.33338928222656
2021-07-08,141.02395629882812
2021-07-09,142.86502075195312
2021-07-12,142.2644805908203
2021-07-13,143.3868408203125
2021-07-14,146.84254455566406
2021-07-15,146.18289184570312
2021-07-16,144.125244140625
2021-07-19,140.2461700439453
2021-07-20,143.88894653320312
2021-07-21,143.15052795410156
2021-07-22,144.5288848876953
2021-07-23,146.2616424560547
2021-07-26,146.68502807617188
2021-07-27,144.49932861328125
2021-07-28,142.73707580566406
2021-07-29,143.3868408203125
2021-07-30,143.60342407226562
2021-08-02,143.26869201660156
2021-08-03,145.08023071289062
2021-08-04,144.67657470703125
2021-08-05,144.78488159179688
2021-08-06,144.09466552734375
2021-08-09,144.04534912109375
2021-08-10,143.56222534179688
2021-08-11,143.81858825683594
2021-08-12,146.80618286132812
2021-08-13,147.01324462890625
2021-08-16,149.00497436523438
2021-08-17,148.08795166015625
2021-08-18,144.3115997314453
2021-08-19,144.64683532714844
2021-08-20,146.11598205566406
2021-08-23,147.61468505859375
2021-08-24,147.52597045898438
2021-08-25,146.2836151123047
2021-08-26,145.47508239746094
2021-08-27,146.52024841308594
2021-08-30,150.97698974609375
2021-08-31,149.7050323486328
2021-09-01,150.37547302246094
2021-09-02,151.4995574951172
2021-09-03,152.14047241210938
2021-09-07,154.4970245361328
2021-09-08,152.9391326904297
2021-09-09,151.91371154785156
2021-09-10,146.88504028320312
2021-09-13,147.45693969726562
2021-09-14,146.0469512939453
2021-09-15,146.9442138671875
2021-09-16,146.70758056640625
2021-09-17,144.01580810546875
2021-09-20,140.939453125
2021-09-21,141.42259216308594
2021-09-22,143.80874633789062
2021-09-23,144.77500915527344
2021-09-24,144.86376953125
2021-09-27,143.33543395996094
2021-09-28,139.92388916015625
2021-09-29,140.8310089111328
2021-09-30,139.5196075439453
2021-10-01,140.6534881591797
2021-10-04,137.192626953125
2021-10-05,139.13507080078125
2021-10-06,140.0126190185547
2021-10-07,141.2845458984375
2021-10-08,140.8999786376953
2021-10-11,140.81126403808594
2021-10-12,139.52944946289062
2021-10-13,138.9378662109375
2021-10-14,141.7480010986328
2021-10-15,142.8128662109375
2021-10-18,144.49891662597656
2021-10-19,146.67796325683594
2021-10-20,147.17098999023438
2021-10-21,147.38790893554688
2021-10-22,146.6089630126953
2021-10-25,146.5596923828125
2021-10-26,147.2301788330078
2021-10-27,146.76673889160156
2021-10-28,150.4346923828125
2021-10-29,147.70346069335938
2021-11-01,146.8751983642578
2021-11-02,147.92037963867188
2021-11-03,149.36976623535156
2021-11-04,148.84722900390625
2021-11-05,149.38040161132812
2021-11-08,148.5509796142578
2021-11-09,148.9163360595703
2021-11-10,146.06260681152344
2021-11-11,146.01324462890625
2021-11-12,148.10665893554688
2021-11-15,148.11651611328125
2021-11-16,149.10394287109375
2021-11-17,151.56268310546875
2021-11-18,155.88766479492188
2021-11-19,158.53404235839844
2021-11-22,158.99813842773438
2021-11-23,159.38320922851562
2021-11-24,159.90660095214844
2021-11-26,154.8409881591797
2021-11-29,158.22792053222656
2021-11-30,163.22438049316406
2021-12-01,162.7010498046875
2021-12-02,161.70372009277344
2021-12-03,159.80783081054688
2021-12-06,163.244140625
2021-12-07,169.03054809570312
2021-12-08,172.88156127929688
2021-12-09,172.36810302734375
2021-12-10,177.19668579101562
2021-12-13,173.53330993652344
2021-12-14,172.1409912109375
2021-12-15,177.04859924316406
2021-12-16,170.09698486328125
2021-12-17,168.99105834960938
2021-12-20,167.61849975585938
2021-12-21,170.81784057617188
2021-12-22,173.43453979492188
2021-12-23,174.06646728515625
2021-12-27,178.06565856933594
2021-12-28,177.03871154785156
2021-12-29,177.12759399414062
2021-12-30,175.96238708496094
2021-12-31,175.34031677246094
2022-01-03,179.7245635986328
2022-01-04,177.4435577392578
2022-01-05,172.7235870361328
2022-01-06,169.84027099609375
2022-01-07,170.0081329345703
2022-01-10,170.02784729003906
2022-01-11,172.88156127929688
2022-01-12,173.325927734375
2022-01-13,170.02784729003906
2022-01-14,170.89682006835938
2022-01-18,167.66787719726562
2022-01-19,164.14268493652344
2022-01-20,162.44430541992188
2022-01-21,160.37066650390625
2022-01-24,159.59059143066406
2022-01-25,157.773681640625
2022-01-26,157.684814453125
2022-01-27,157.2207489013672
2022-01-28,168.1912078857422
2022-01-31,172.5853271484375
2022-02-01,172.41748046875
2022-02-02,173.6320343017578
2022-02-03,170.7289276123047
2022-02-04,170.44223022460938
2022-02-07,169.72048950195312
2022-02-08,172.8546600341797
2022-02-09,174.2882537841797
2022-02-10,170.17527770996094
2022-02-11,166.734619140625
2022-02-14,166.97189331054688
2022-02-15,170.83770751953125
2022-02-16,170.6004180908203
2022-02-17,166.97189331054688
2022-02-18,165.40975952148438
2022-02-22,162.4634246826172
2022-02-23,158.2614288330078
2022-02-24,160.90127563476562
2022-02-25,162.9874267578125
2022-02-28,163.25436401367188
2022-03-01,161.35604858398438
2022-03-02,164.6781005859375
2022-03-03,164.351806640625
2022-03-04,161.32640075683594
2022-03-07,157.50015258789062
2022-03-08,155.6611328125
2022-03-09,161.10888671875
2022-03-10,156.7289581298828
2022-03-11,152.9817352294922
2022-03-14,148.91819763183594
2022-03-15,153.33770751953125
2022-03-16,157.78684997558594
2022-03-17,158.80523681640625
2022-03-18,162.1272430419922
2022-03-21,163.51144409179688
2022-03-22,166.91258239746094
2022-03-23,168.286865234375
2022-03-24,172.10324096679688
2022-03-25,172.7458953857422
2022-03-28,173.61598205566406
2022-03-29,176.93800354003906
2022-03-30,175.76144409179688
2022-03-31,172.6371612548828
2022-04-01,172.3405303955078
2022-04-04,176.4238739013672
2022-04-05,173.08204650878906
2022-04-06,169.8885498046875
2022-04-07,170.19505310058594
2022-04-08,168.168212890625
2022-04-11,163.87725830078125
2022-04-12,165.7656707763672
2022-04-13,168.47470092773438
2022-04-14,163.4224395751953
2022-04-18,163.2049560546875
2022-04-19,165.5086212158203
2022-04-20,165.34054565429688
2022-04-21,164.53970336914062
2022-04-22,159.9619903564453
2022-04-25,161.03970336914062
2022-04-26,155.02838134765625
2022-04-27,154.80099487304688
2022-04-28,161.7910919189453
2022-04-29,155.8687744140625
2022-05-02,156.17527770996094
2022-05-03,157.67808532714844
2022-05-04,164.1442108154297
2022-05-05,154.99874877929688
2022-05-06,155.73143005371094
2022-05-09,150.5628204345703
2022-05-10,152.9886932373047
2022-05-11,145.05758666992188
2022-05-12,141.15635681152344
2022-05-13,145.6615447998047
2022-05-16,144.1070098876953
2022-05-17,147.77059936523438
2022-05-18,139.43350219726562
2022-05-19,135.99766540527344
2022-05-20,136.2353057861328
2022-05-23,141.7009735107422
2022-05-24,138.97802734375
2022-05-25,139.136474609375
2022-05-26,142.36434936523438
2022-05-27,148.16665649414062
2022-05-31,147.37454223632812
2022-06-01,147.24581909179688
2022-06-02,149.72119140625
